VariableCode,RegionCode,YearCode,AggValue
rgdpe,LKA,1990,55257.37109375000000000
pop,LKA,1990,17.32577300000000000
rgdpe,LKA,2000,90442.87500000000000000
pop,LKA,2000,18.77760100000000000
rgdpe,LKA,2010,181283.45312500000000000
pop,LKA,2010,20.26173700000000000
rgdpe,LKA,2017,259296.82812500000000000
pop,LKA,2017,21.12803200000000000
rgdpe,LSO,1960,723.19927978515600000
pop,LSO,1960,0.82780960586502000
rgdpe,LSO,1970,1192.13977050781000000
pop,LSO,1970,1.02892600000000000
rgdpe,LSO,1980,1861.08752441406000000
pop,LSO,1980,1.34025500000000000
rgdpe,LSO,1990,2369.32812500000000000
pop,LSO,1990,1.70374700000000000
rgdpe,LSO,2000,3646.95068359375000000
pop,LSO,2000,2.03280400000000000
rgdpe,LSO,2010,4919.62646484375000000
pop,LSO,2010,1.99558100000000000
rgdpe,LSO,2017,5679.72705078125000000
pop,LSO,2017,2.09153400000000000
rgdpe,LTU,1990,53623.68750000000000000
pop,LTU,1990,3.69603500000000000
rgdpe,LTU,2000,42346.78125000000000000
pop,LTU,2000,3.50183900000000000
rgdpe,LTU,2010,70425.23437500000000000
pop,LTU,2010,3.12381600000000000
rgdpe,LTU,2017,95654.70312500000000000
pop,LTU,2017,2.84541400000000000
rgdpe,LUX,1950,3815.07519531250000000
pop,LUX,1950,0.29601751755848900
rgdpe,LUX,1960,6533.78173828125000000
pop,LUX,1960,0.31442627345217000
rgdpe,LUX,1970,9411.63085937500000000
pop,LUX,1970,0.33966800000000000
rgdpe,LUX,1980,12092.26269531250000000
pop,LUX,1980,0.36403800000000000
rgdpe,LUX,1990,17541.16406250000000000
pop,LUX,1990,0.38179100000000000
rgdpe,LUX,2000,32184.43945312500000000
pop,LUX,2000,0.43610300000000000
rgdpe,LUX,2010,47452.07031250000000000
pop,LUX,2010,0.50788900000000000
rgdpe,LUX,2017,65523.10546875000000000
pop,LUX,2017,0.59191000000000000
rgdpe,LVA,1990,44957.03515625000000000
pop,LVA,1990,2.66443900000000000
rgdpe,LVA,2000,26473.30664062500000000
pop,LVA,2000,2.38416400000000000
rgdpe,LVA,2010,41978.04296875000000000
pop,LVA,2010,2.11886100000000000
rgdpe,LVA,2017,55545.39453125000000000
pop,LVA,2017,1.95109700000000000
rgdpe,MAC,1970,1762.64758300781000000
pop,MAC,1970,0.24619400000000000
rgdpe,MAC,1980,3780.40625000000000000
pop,MAC,1980,0.23807100000000000
rgdpe,MAC,1990,9127.78125000000000000
pop,MAC,1990,0.34380800000000000
rgdpe,MAC,2000,13199.31640625000000000
pop,MAC,2000,0.42778200000000000
rgdpe,MAC,2010,50980.06250000000000000
pop,MAC,2010,0.53821900000000000
rgdpe,MAC,2017,66175.54687500000000000
pop,MAC,2017,0.62258500000000000
rgdpe,MAR,1950,13328.29980468750000000
pop,MAR,1950,9.39944426489449000
rgdpe,MAR,1960,18758.16406250000000000
pop,MAR,1960,12.49797509321170000
rgdpe,MAR,1970,36615.30859375000000000
pop,MAR,1970,16.00473100000000000
rgdpe,MAR,1980,57964.32812500000000000
pop,MAR,1980,19.99001200000000000
rgdpe,MAR,1990,107734.53906250000000000
pop,MAR,1990,24.80746200000000000
rgdpe,MAR,2000,137331.62500000000000000
pop,MAR,2000,28.79367900000000000
rgdpe,MAR,2010,211208.18750000000000000
pop,MAR,2010,32.34338900000000000
rgdpe,MAR,2017,259740.76562500000000000
pop,MAR,2017,35.58125500000000000
rgdpe,MDA,1990,28890.75976562500000000
pop,MDA,1990,4.36556400000000000
rgdpe,MDA,2000,9806.53906250000000000
pop,MDA,2000,4.20265800000000000
rgdpe,MDA,2010,18927.78906250000000000
pop,MDA,2010,4.08608100000000000
rgdpe,MDA,2017,33367.08984375000000000
pop,MDA,2017,4.05968400000000000
rgdpe,MDG,1960,8828.98339843750000000
pop,MDG,1960,5.32831291921801000
rgdpe,MDG,1970,12888.22949218750000000
pop,MDG,1970,6.57630500000000000
rgdpe,MDG,1980,13090.92382812500000000
pop,MDG,1980,8.71655300000000000
rgdpe,MDG,1990,15815.40917968750000000
pop,MDG,1990,11.59863300000000000
rgdpe,MDG,2000,19891.19140625000000000
pop,MDG,2000,15.76680600000000000
rgdpe,MDG,2010,32598.34765625000000000
pop,MDG,2010,21.15164000000000000
rgdpe,MDG,2017,41137.42968750000000000
pop,MDG,2017,25.57051200000000000
rgdpe,MDV,1970,196.72930908203100000
pop,MDV,1970,0.11569100000000000
rgdpe,MDV,1980,448.02966308593800000
pop,MDV,1980,0.15827200000000000
rgdpe,MDV,1990,1121.79418945313000000
pop,MDV,1990,0.22315800000000000
rgdpe,MDV,2000,2337.49438476563000000
pop,MDV,2000,0.27939800000000000
rgdpe,MDV,2010,4962.93505859375000000
pop,MDV,2010,0.36573400000000000
rgdpe,MDV,2017,9006.48339843750000000
pop,MDV,2017,0.49640200000000000
rgdpe,MEX,1950,138538.04687500000000000
pop,MEX,1950,27.79344525625730000
rgdpe,MEX,1960,243635.15625000000000000
pop,MEX,1960,37.64166529249260000
rgdpe,MEX,1970,458554.59375000000000000
pop,MEX,1970,51.49356500000000000
rgdpe,MEX,1980,944751.06250000000000000
pop,MEX,1980,67.76137200000000000
rgdpe,MEX,1990,1014961.56250000000000000
pop,MEX,1990,83.94313200000000000
rgdpe,MEX,2000,1471101.12500000000000000
pop,MEX,2000,98.89984500000000000
rgdpe,MEX,2010,1920210.87500000000000000
pop,MEX,2010,114.09296300000000000
rgdpe,MEX,2017,2405365.25000000000000000
pop,MEX,2017,124.77732400000000000
rgdpe,MKD,1990,12411.30566406250000000
pop,MKD,1990,1.99622800000000000
rgdpe,MKD,2000,15392.34667968750000000
pop,MKD,2000,2.03481900000000000
rgdpe,MKD,2010,25229.85351562500000000
pop,MKD,2010,2.07074100000000000
rgdpe,MKD,2017,32075.71289062500000000
pop,MKD,2017,2.08199600000000000
rgdpe,MLI,1960,3121.11474609375000000
pop,MLI,1960,4.82132826378407000
rgdpe,MLI,1970,3887.93432617188000000
pop,MLI,1970,5.94904500000000000
rgdpe,MLI,1980,4750.11865234375000000
pop,MLI,1980,7.09012600000000000
rgdpe,MLI,1990,6139.39404296875000000
pop,MLI,1990,8.44991300000000000
rgdpe,MLI,2000,14442.22753906250000000
pop,MLI,2000,10.94644500000000000
rgdpe,MLI,2010,27862.16796875000000000
pop,MLI,2010,15.04935300000000000
rgdpe,MLI,2017,40026.51562500000000000
pop,MLI,2017,18.51243000000000000
rgdpe,MLT,1960,761.69244384765600000
pop,MLT,1960,0.33006613861386100
rgdpe,MLT,1970,1257.78857421875000000
pop,MLT,1970,0.32054500000000000
rgdpe,MLT,1980,3528.18115234375000000
pop,MLT,1980,0.33149700000000000
rgdpe,MLT,1990,5354.54541015625000000
pop,MLT,1990,0.36201500000000000
rgdpe,MLT,2000,9706.82128906250000000
pop,MLT,2000,0.39364500000000000
rgdpe,MLT,2010,12922.64160156250000000
pop,MLT,2010,0.41425300000000000
rgdpe,MLT,2017,19681.33398437500000000
pop,MLT,2017,0.43793300000000000
rgdpe,MMR,1970,19159.49218750000000000
pop,MMR,1970,27.26906900000000000
rgdpe,MMR,1980,28547.75781250000000000
pop,MMR,1980,34.22431300000000000
rgdpe,MMR,1990,30953.17578125000000000
pop,MMR,1990,41.33519900000000000
rgdpe,MMR,2000,51004.13671875000000000
pop,MMR,2000,46.71970100000000000
rgdpe,MMR,2010,187181.06250000000000000
pop,MMR,2010,50.60081800000000000
rgdpe,MMR,2017,246105.28125000000000000
pop,MMR,2017,53.38252300000000000
rgdpe,MNE,1990,6702.15527343750000000
pop,MNE,1990,0.61500200000000000
rgdpe,MNE,2000,4850.50634765625000000
pop,MNE,2000,0.61355900000000000
rgdpe,MNE,2010,9346.13378906250000000
pop,MNE,2010,0.62427500000000000
rgdpe,MNE,2017,11364.51464843750000000
pop,MNE,2017,0.62756300000000000
rgdpe,MNG,1970,1745.38671875000000000
pop,MNG,1970,1.27882500000000000
rgdpe,MNG,1980,3256.51928710938000000
pop,MNG,1980,1.68962200000000000
rgdpe,MNG,1990,8200.24218750000000000
pop,MNG,1990,2.18414500000000000
rgdpe,MNG,2000,7171.29785156250000000
pop,MNG,2000,2.39741800000000000
rgdpe,MNG,2010,21958.57421875000000000
pop,MNG,2010,2.71989600000000000
rgdpe,MNG,2017,34781.07812500000000000
pop,MNG,2017,3.11378600000000000
rgdpe,MOZ,1960,4548.52197265625000000
pop,MOZ,1960,7.24605336855086000
rgdpe,MOZ,1970,6985.60498046875000000
pop,MOZ,1970,9.02274100000000000
rgdpe,MOZ,1980,9966.65332031250000000
pop,MOZ,1980,11.63019400000000000
rgdpe,MOZ,1990,8400.27246093750000000
pop,MOZ,1990,12.98729200000000000
rgdpe,MOZ,2000,13996.60156250000000000
pop,MOZ,2000,17.71192700000000000
rgdpe,MOZ,2010,26385.72851562500000000
pop,MOZ,2010,23.53157400000000000
rgdpe,MOZ,2017,33583.80859375000000000
pop,MOZ,2017,28.64901800000000000
rgdpe,MRT,1960,1966.93591308594000000
pop,MRT,1960,0.99376805551438900
rgdpe,MRT,1970,4682.48046875000000000
pop,MRT,1970,1.14678000000000000
rgdpe,MRT,1980,6022.94824218750000000
pop,MRT,1980,1.54064000000000000
rgdpe,MRT,1990,6548.89111328125000000
pop,MRT,1990,2.03434600000000000
rgdpe,MRT,2000,8443.45898437500000000
pop,MRT,2000,2.63021900000000000
rgdpe,MRT,2010,14325.34375000000000000
pop,MRT,2010,3.49419500000000000
rgdpe,MRT,2017,19479.32031250000000000
pop,MRT,2017,4.28257000000000000
rgdpe,MSR,1970,119.43122100830100000
pop,MSR,1970,0.01153400000000000
rgdpe,MSR,1980,174.87139892578100000
pop,MSR,1980,0.01160700000000000
rgdpe,MSR,1990,338.84475708007800000
pop,MSR,1990,0.01061500000000000
rgdpe,MSR,2000,105.27601623535200000
pop,MSR,2000,0.00492900000000000
rgdpe,MSR,2010,105.84452819824200000
pop,MSR,2010,0.00489900000000000
rgdpe,MSR,2017,90.28469085693360000
pop,MSR,2017,0.00498400000000000
rgdpe,MUS,1950,2565.53344726563000000
pop,MUS,1950,0.47948882457464400
rgdpe,MUS,1960,2733.15502929688000000
pop,MUS,1960,0.66077440483096600
rgdpe,MUS,1970,4076.64599609375000000
pop,MUS,1970,0.82644100000000000
rgdpe,MUS,1980,5952.82519531250000000
pop,MUS,1980,0.96603100000000000
rgdpe,MUS,1990,11257.80957031250000000
pop,MUS,1990,1.05586800000000000
rgdpe,MUS,2000,18593.31835937500000000
pop,MUS,2000,1.18514500000000000
rgdpe,MUS,2010,20576.24414062500000000
pop,MUS,2010,1.24795500000000000
rgdpe,MUS,2017,27943.96093750000000000
pop,MUS,2017,1.26449900000000000
rgdpe,MWI,1960,3249.42163085938000000
pop,MWI,1960,3.60024700428640000
rgdpe,MWI,1970,5426.44628906250000000
pop,MWI,1970,4.70378200000000000
rgdpe,MWI,1980,7606.91552734375000000
pop,MWI,1980,6.25044000000000000
rgdpe,MWI,1990,9674.68652343750000000
pop,MWI,1990,9.40450000000000000
rgdpe,MWI,2000,10400.11132812500000000
pop,MWI,2000,11.14875800000000000
rgdpe,MWI,2010,16370.99804687500000000
pop,MWI,2010,14.53961200000000000
rgdpe,MWI,2017,18404.74023437500000000
pop,MWI,2017,17.67019600000000000
rgdpe,MYS,1960,24447.49023437500000000
pop,MYS,1960,8.34653822011058000
rgdpe,MYS,1970,38367.75000000000000000
pop,MYS,1970,10.80413100000000000
rgdpe,MYS,1980,99388.32812500000000000
pop,MYS,1980,13.79808500000000000
rgdpe,MYS,1990,158185.48437500000000000
pop,MYS,1990,18.02982400000000000
rgdpe,MYS,2000,338079.84375000000000000
pop,MYS,2000,23.19425700000000000
rgdpe,MYS,2010,608889.37500000000000000
pop,MYS,2010,28.20803500000000000
rgdpe,MYS,2017,814839.25000000000000000
pop,MYS,2017,31.10464600000000000
rgdpe,NAM,1960,3024.21362304688000000
pop,NAM,1960,0.63150912847592300
rgdpe,NAM,1970,5159.64697265625000000
pop,NAM,1970,0.81746900000000000
rgdpe,NAM,1980,7758.21386718750000000
pop,NAM,1980,1.05772700000000000
rgdpe,NAM,1990,7291.52978515625000000
pop,NAM,1990,1.43290500000000000
rgdpe,NAM,2000,11166.63867187500000000
pop,NAM,2000,1.79457100000000000
rgdpe,NAM,2010,20012.63085937500000000
pop,NAM,2010,2.11887400000000000
rgdpe,NAM,2017,24755.79101562500000000
pop,NAM,2017,2.40263300000000000
rgdpe,NER,1960,7162.38037109375000000
pop,NER,1960,3.64603383451443000
rgdpe,NER,1970,8973.93847656250000000
pop,NER,1970,4.51064400000000000
rgdpe,NER,1980,11472.61328125000000000
pop,NER,1980,5.98900400000000000
rgdpe,NER,1990,9651.66601562500000000
pop,NER,1990,8.02659100000000000
rgdpe,NER,2000,11434.06738281250000000
pop,NER,2000,11.33155700000000000
rgdpe,NER,2010,17788.31640625000000000
pop,NER,2010,16.46402500000000000
rgdpe,NER,2017,24470.62109375000000000
pop,NER,2017,21.60238200000000000
rgdpe,NGA,1950,55992.10546875000000000
pop,NGA,1950,32.02375629893350000
rgdpe,NGA,1960,83729.07812500000000000
pop,NGA,1960,41.84384748006510000
rgdpe,NGA,1970,156762.15625000000000000
pop,NGA,1970,55.98214400000000000
rgdpe,NGA,1980,342808.15625000000000000
pop,NGA,1980,73.42363300000000000
rgdpe,NGA,1990,79642.56250000000000000
pop,NGA,1990,95.21245000000000000
rgdpe,NGA,2000,90765.51562500000000000
pop,NGA,2000,122.28385000000000000
rgdpe,NGA,2010,787666.31250000000000000
pop,NGA,2010,158.50319700000000000
rgdpe,NGA,2017,966859.56250000000000000
pop,NGA,2017,190.87324400000000000
rgdpe,NIC,1950,4691.21630859375000000
pop,NIC,1950,1.28725571450805000
rgdpe,NIC,1960,8425.03710937500000000
pop,NIC,1960,1.75011927982259000
rgdpe,NIC,1970,16796.19335937500000000
pop,NIC,1970,2.40651300000000000
rgdpe,NIC,1980,17689.63476562500000000
pop,NIC,1980,3.26551900000000000
rgdpe,NIC,1990,13909.00781250000000000
pop,NIC,1990,4.17343400000000000
rgdpe,NIC,2000,18926.46679687500000000
pop,NIC,2000,5.06930200000000000
rgdpe,NIC,2010,24807.35156250000000000
pop,NIC,2010,5.82406500000000000
rgdpe,NIC,2017,35705.48437500000000000
pop,NIC,2017,6.38484600000000000
rgdpe,NLD,1950,84312.67968750000000000
pop,NLD,1950,10.08994187290070000
rgdpe,NLD,1960,143267.93750000000000000
pop,NLD,1960,11.45921393727780000
rgdpe,NLD,1970,252807.00000000000000000
pop,NLD,1970,13.00194300000000000
rgdpe,NLD,1980,365959.50000000000000000
pop,NLD,1980,14.14841500000000000
rgdpe,NLD,1990,427072.25000000000000000
pop,NLD,1990,14.96544800000000000
rgdpe,NLD,2000,691869.62500000000000000
pop,NLD,2000,15.92618800000000000
rgdpe,NLD,2010,826027.75000000000000000
pop,NLD,2010,16.68291700000000000
rgdpe,NLD,2017,918735.93750000000000000
pop,NLD,2017,17.02134700000000000
rgdpe,NOR,1950,30761.15820312500000000
pop,NOR,1950,3.26400929400817000
rgdpe,NOR,1960,43706.76953125000000000
pop,NOR,1960,3.58001417630248000
rgdpe,NOR,1970,69848.32812500000000000
pop,NOR,1970,3.87606000000000000
rgdpe,NOR,1980,107832.13281250000000000
pop,NOR,1980,4.08607600000000000
rgdpe,NOR,1990,120817.10937500000000000
pop,NOR,1990,4.24728500000000000
rgdpe,NOR,2000,209341.21875000000000000
pop,NOR,2000,4.49936700000000000
rgdpe,NOR,2010,307002.75000000000000000
pop,NOR,2010,4.88587800000000000
rgdpe,NOR,2017,327096.31250000000000000
pop,NOR,2017,5.29632600000000000
rgdpe,NPL,1960,7582.16015625000000000
pop,NPL,1960,10.16602074138960000
rgdpe,NPL,1970,9860.08886718750000000
pop,NPL,1970,12.07462600000000000
rgdpe,NPL,1980,11470.29101562500000000
pop,NPL,1980,15.01640200000000000
rgdpe,NPL,1990,19883.14257812500000000
pop,NPL,1990,18.90547800000000000
rgdpe,NPL,2000,32081.03710937500000000
pop,NPL,2000,23.94111000000000000
rgdpe,NPL,2010,51219.86718750000000000
pop,NPL,2010,27.01321200000000000
rgdpe,NPL,2017,78512.26562500000000000
pop,NPL,2017,27.63268100000000000
rgdpe,NZL,1950,25005.65429687500000000
pop,NZL,1950,1.90178973029058000
rgdpe,NZL,1960,34867.16796875000000000
pop,NZL,1960,2.36364226681215000
rgdpe,NZL,1970,48349.80468750000000000
pop,NZL,1970,2.81838700000000000
rgdpe,NZL,1980,56794.55859375000000000
pop,NZL,1980,3.14661900000000000
rgdpe,NZL,1990,76859.65625000000000000
pop,NZL,1990,3.39817200000000000
rgdpe,NZL,2000,114914.11718750000000000
pop,NZL,2000,3.85899900000000000
rgdpe,NZL,2010,150150.45312500000000000
pop,NZL,2010,4.37006200000000000
rgdpe,NZL,2017,191922.48437500000000000
pop,NZL,2017,4.70203400000000000
rgdpe,OMN,1970,8945.79199218750000000
pop,OMN,1970,0.72385100000000000
rgdpe,OMN,1980,14561.01660156250000000
pop,OMN,1980,1.15437700000000000
rgdpe,OMN,1990,21169.83398437500000000
pop,OMN,1990,1.81216100000000000
rgdpe,OMN,2000,40384.83203125000000000
pop,OMN,2000,2.26797300000000000
rgdpe,OMN,2010,137014.54687500000000000
pop,OMN,2010,3.04143400000000000
rgdpe,OMN,2017,140839.32812500000000000
pop,OMN,2017,4.66592800000000000
rgdpe,PAK,1950,50369.57421875000000000
pop,PAK,1950,34.90705088779860000
rgdpe,PAK,1960,57448.83203125000000000
pop,PAK,1960,44.58648666471400000
rgdpe,PAK,1970,113012.57812500000000000
pop,PAK,1970,58.14206000000000000
rgdpe,PAK,1980,170792.09375000000000000
pop,PAK,1980,78.05434300000000000
rgdpe,PAK,1990,288524.75000000000000000
pop,PAK,1990,107.64792100000000000
rgdpe,PAK,2000,406746.15625000000000000
pop,PAK,2000,142.34357800000000000
rgdpe,PAK,2010,730664.81250000000000000
pop,PAK,2010,179.42464100000000000
rgdpe,PAK,2017,945173.00000000000000000
pop,PAK,2017,207.90620900000000000
rgdpe,PAN,1950,2078.01220703125000000
pop,PAN,1950,0.88565069934696600
rgdpe,PAN,1960,3390.64624023438000000
pop,PAN,1960,1.13880029710873000
rgdpe,PAN,1970,8363.12500000000000000
pop,PAN,1970,1.51928500000000000
rgdpe,PAN,1980,13250.43554687500000000
pop,PAN,1980,1.97848700000000000
rgdpe,PAN,1990,16359.10839843750000000
pop,PAN,1990,2.47094700000000000
rgdpe,PAN,2000,29381.81445312500000000
pop,PAN,2000,3.03032800000000000
rgdpe,PAN,2010,57225.24218750000000000
pop,PAN,2010,3.64268700000000000
rgdpe,PAN,2017,119260.70312500000000000
pop,PAN,2017,4.10676900000000000
rgdpe,PER,1950,17550.43750000000000000
pop,PER,1950,7.78696587366771000
rgdpe,PER,1960,28603.27148437500000000
pop,PER,1960,10.13198224055150000
rgdpe,PER,1970,52767.49218750000000000
pop,PER,1970,13.45979400000000000
rgdpe,PER,1980,76615.17187500000000000
pop,PER,1980,17.54761000000000000
rgdpe,PER,1990,81596.67187500000000000
pop,PER,1990,22.07143300000000000
rgdpe,PER,2000,139449.79687500000000000
pop,PER,2000,26.45994400000000000
rgdpe,PER,2010,297240.59375000000000000
pop,PER,2010,29.02767400000000000
rgdpe,PER,2017,382137.50000000000000000
pop,PER,2017,31.44429800000000000
rgdpe,PHL,1950,29747.15429687500000000
pop,PHL,1950,19.59851742302890000
rgdpe,PHL,1960,53759.41796875000000000
pop,PHL,1960,26.45960512688340000
rgdpe,PHL,1970,88314.65625000000000000
pop,PHL,1970,35.80359400000000000
rgdpe,PHL,1980,159210.07812500000000000
pop,PHL,1980,47.35774300000000000
rgdpe,PHL,1990,233133.34375000000000000
pop,PHL,1990,61.89516000000000000
rgdpe,PHL,2000,361070.68750000000000000
pop,PHL,2000,77.99175500000000000
rgdpe,PHL,2010,543996.93750000000000000
pop,PHL,2010,93.96678000000000000
rgdpe,PHL,2017,805991.56250000000000000
pop,PHL,2017,105.17292500000000000
rgdpe,POL,1970,188535.39062500000000000
pop,POL,1970,32.63925800000000000
rgdpe,POL,1980,240610.90625000000000000
pop,POL,1980,35.53972000000000000
rgdpe,POL,1990,335254.87500000000000000
pop,POL,1990,37.96019300000000000
rgdpe,POL,2000,563679.18750000000000000
pop,POL,2000,38.55669300000000000
rgdpe,POL,2010,904032.93750000000000000
pop,POL,2010,38.32978100000000000
rgdpe,POL,2017,1141621.00000000000000000
pop,POL,2017,37.95318000000000000
rgdpe,PRT,1950,23896.43750000000000000
pop,PRT,1950,8.07601568330404000
rgdpe,PRT,1960,39283.24609375000000000
pop,PRT,1960,8.64416607524982000
rgdpe,PRT,1970,73309.07031250000000000
pop,PRT,1970,8.65134000000000000
rgdpe,PRT,1980,108340.59375000000000000
pop,PRT,1980,9.75096400000000000
rgdpe,PRT,1990,157535.14062500000000000
pop,PRT,1990,9.89536400000000000
rgdpe,PRT,2000,259576.95312500000000000
pop,PRT,2000,10.29711200000000000
rgdpe,PRT,2010,323258.71875000000000000
pop,PRT,2010,10.59605800000000000
rgdpe,PRT,2017,332017.50000000000000000
pop,PRT,2017,10.28852700000000000
rgdpe,PRY,1960,3949.78686523438000000
pop,PRY,1960,1.90797916295096000
rgdpe,PRY,1970,6577.53759765625000000
pop,PRY,1970,2.47476300000000000
rgdpe,PRY,1980,14057.63964843750000000
pop,PRY,1980,3.18162500000000000
rgdpe,PRY,1990,20688.53125000000000000
pop,PRY,1990,4.22341500000000000
rgdpe,PRY,2000,26179.51953125000000000
pop,PRY,2000,5.32320100000000000
rgdpe,PRY,2010,63629.03906250000000000
pop,PRY,2010,6.24802000000000000
rgdpe,PRY,2017,83863.62500000000000000
pop,PRY,2017,6.86706100000000000
rgdpe,PSE,1970,1578.72375488281000000
pop,PSE,1970,1.12662900000000000
rgdpe,PSE,1980,3794.32470703125000000
pop,PSE,1980,1.51071300000000000
rgdpe,PSE,1990,5372.87744140625000000
pop,PSE,1990,2.10144600000000000
rgdpe,PSE,2000,11879.08789062500000000
pop,PSE,2000,3.22400300000000000
rgdpe,PSE,2010,17373.51367187500000000
pop,PSE,2010,4.05563100000000000
rgdpe,PSE,2017,29471.58007812500000000
pop,PSE,2017,4.74722700000000000
rgdpe,QAT,1970,10285.99609375000000000
pop,QAT,1970,0.10951400000000000
rgdpe,QAT,1980,17530.07617187500000000
pop,QAT,1980,0.22363200000000000
rgdpe,QAT,1990,13335.90722656250000000
pop,QAT,1990,0.47627800000000000
rgdpe,QAT,2000,31666.27734375000000000
pop,QAT,2000,0.59246800000000000
rgdpe,QAT,2010,240986.18750000000000000
pop,QAT,2010,1.85632700000000000
rgdpe,QAT,2017,287270.50000000000000000
pop,QAT,2017,2.72472800000000000
rgdpe,ROU,1960,28637.49414062500000000
pop,ROU,1960,18.67272454330890000
rgdpe,ROU,1970,62327.68750000000000000
pop,ROU,1970,20.54891100000000000
rgdpe,ROU,1980,154309.98437500000000000
pop,ROU,1980,22.61563900000000000
rgdpe,ROU,1990,182151.12500000000000000
pop,ROU,1990,23.48916000000000000
rgdpe,ROU,2000,181615.71875000000000000
pop,ROU,2000,22.13741900000000000
rgdpe,ROU,2010,379282.53125000000000000
pop,ROU,2010,20.47186400000000000
rgdpe,ROU,2017,509684.40625000000000000
pop,ROU,2017,19.65396900000000000
rgdpe,RUS,1990,2403880.50000000000000000
pop,RUS,1990,147.53156100000000000
rgdpe,RUS,2000,1688462.25000000000000000
pop,RUS,2000,146.40490300000000000
rgdpe,RUS,2010,3404144.50000000000000000
pop,RUS,2010,143.47927400000000000
rgdpe,RUS,2017,3907709.50000000000000000
pop,RUS,2017,145.53008200000000000
rgdpe,RWA,1960,3102.49780273438000000
pop,RWA,1960,3.02230207486004000
rgdpe,RWA,1970,3982.40551757813000000
pop,RWA,1970,3.75735800000000000
rgdpe,RWA,1980,6311.77099609375000000
pop,RWA,1980,5.15331200000000000
rgdpe,RWA,1990,8103.51416015625000000
pop,RWA,1990,7.28888200000000000
rgdpe,RWA,2000,7513.14501953125000000
pop,RWA,2000,7.93368100000000000
rgdpe,RWA,2010,15209.73828125000000000
pop,RWA,2010,10.03933800000000000
rgdpe,RWA,2017,23440.90234375000000000
pop,RWA,2017,11.98096100000000000
rgdpe,SAU,1970,119024.06250000000000000
pop,SAU,1970,5.83638900000000000
rgdpe,SAU,1980,370854.56250000000000000
pop,SAU,1980,9.69147600000000000
rgdpe,SAU,1990,295543.93750000000000000
pop,SAU,1990,16.23378500000000000
rgdpe,SAU,2000,452974.06250000000000000
pop,SAU,2000,20.66384300000000000
rgdpe,SAU,2010,1417126.00000000000000000
pop,SAU,2010,27.42146100000000000
rgdpe,SAU,2017,1613474.75000000000000000
pop,SAU,2017,33.10117900000000000
rgdpe,SDN,1970,17181.20898437500000000
pop,SDN,1970,10.28170000000000000
rgdpe,SDN,1980,30461.22460937500000000
pop,SDN,1980,14.50746800000000000
rgdpe,SDN,1990,39876.40234375000000000
pop,SDN,1990,20.14759000000000000
rgdpe,SDN,2000,58339.90234375000000000
pop,SDN,2000,27.27501500000000000
rgdpe,SDN,2010,136882.78125000000000000
pop,SDN,2010,34.54501300000000000
rgdpe,SDN,2017,169533.70312500000000000
pop,SDN,2017,40.81339700000000000
rgdpe,SEN,1960,9682.16015625000000000
pop,SEN,1960,3.22407947514040000
rgdpe,SEN,1970,10223.09960937500000000
pop,SEN,1970,4.25750500000000000
rgdpe,SEN,1980,12310.56445312500000000
pop,SEN,1980,5.58316500000000000
rgdpe,SEN,1990,20870.56445312500000000
pop,SEN,1990,7.52630700000000000
rgdpe,SEN,2000,25436.43164062500000000
pop,SEN,2000,9.79773400000000000
rgdpe,SEN,2010,37791.49218750000000000
pop,SEN,2010,12.67814800000000000
rgdpe,SEN,2017,47185.00390625000000000
pop,SEN,2017,15.41935500000000000
rgdpe,SGP,1960,4528.42285156250000000
pop,SGP,1960,1.64463493360746000
rgdpe,SGP,1970,11937.13574218750000000
pop,SGP,1970,2.07228300000000000
rgdpe,SGP,1980,30956.84960937500000000
pop,SGP,1980,2.41168800000000000
rgdpe,SGP,1990,64860.57031250000000000
pop,SGP,1990,3.01296600000000000
rgdpe,SGP,2000,166273.53125000000000000
pop,SGP,2000,4.02887100000000000
rgdpe,SGP,2010,399283.93750000000000000
pop,SGP,2010,5.13117200000000000
rgdpe,SGP,2017,488347.34375000000000000
pop,SGP,2017,5.70804100000000000
rgdpe,SLE,1970,3759.86865234375000000
pop,SLE,1970,2.74489100000000000
rgdpe,SLE,1980,4263.36669921875000000
pop,SLE,1980,3.38849500000000000
rgdpe,SLE,1990,6628.82812500000000000
pop,SLE,1990,4.31976200000000000
rgdpe,SLE,2000,4257.28076171875000000
pop,SLE,2000,4.58457100000000000
rgdpe,SLE,2010,7551.62451171875000000
pop,SLE,2010,6.41563400000000000
rgdpe,SLE,2017,12122.57226562500000000
pop,SLE,2017,7.48842300000000000
rgdpe,SLV,1950,1461.46264648438000000
pop,SLV,1950,1.97702581685594000
rgdpe,SLV,1960,2127.04956054688000000
pop,SLV,1960,2.63112497254160000
rgdpe,SLV,1970,3702.40649414063000000
pop,SLV,1970,3.67306800000000000
rgdpe,SLV,1980,5117.20068359375000000
pop,SLV,1980,4.59113400000000000
rgdpe,SLV,1990,6124.30566406250000000
pop,SLV,1990,5.27007900000000000
rgdpe,SLV,2000,14768.83886718750000000
pop,SLV,2000,5.88793600000000000
rgdpe,SLV,2010,36682.31250000000000000
pop,SLV,2010,6.18387500000000000
rgdpe,SLV,2017,51381.72656250000000000
pop,SLV,2017,6.38812600000000000
rgdpe,SRB,1990,113435.80468750000000000
pop,SRB,1990,9.51767500000000000
